Record_Time,AccelPedalOperationAccessSoft,AccelPedalOperationAccessSwing,AccelPedalPosition,AirbagDeployed,AirConditionerOn,AntilockBrakingSystemEngaged,AtmosphericPressure,AutomaticTransmissionShiftPosition,BatteryCurrentConsumption,BlowerFanSpeed,BrakeFluidHydraulicPressure,BrakeFluidLevelLow,BrakeLightOn,BrakePedalDepressed,BrakePedalOperationAccessSoft,BrakePedalOperationAccessSwing,CruiseControlActive,CruiseControlSettingSpeed,CurrentStageOfDriver,DefrostRearWindshieldOn,DistanceTravelledTotal,DoorOpenStatusDriver,DoorOpenStatusFuelFillerCap,DoorOpenStatusHood,DoorOpenStatusPassenger,DoorOpenStatusRearLeft,DoorOpenStatusRearRight,DoorOpenStatusTrunk,DriverIdentificationNumber,DrivingTime,ElectronicStabilityControlEngaged,EngineCoolantTemp,EngineOilLifeRemaining,EngineSpeed,EstimatedRangeRemaining,ExteriorTemperature,FrontDefroster,FrontFogLightOn,FrontLeftWheelSpeed,FrontRightWheelSpeed,FrontWiperStatus,FuelConfiguration,FuelEfficiencyInstant,FuelLevel,GearPosition,GpsAltitude,GpsDirection,GpsLatitude,GpsLongitude,HazardLightOn,HeadlightOn,HighbeamOn,IgnitionOffTime,IgnitionOnTime,LateralAcceleration,LeftTurnSignalOn,LevelOfCharge,LightStatus,LongitudinalAcceleration,MeanFuelEfficiencyDrive,Odometer,OdometerSinceRestart,OilLevelLow,ParkingBrakeOn,RearFogLightOn,RearLeftWheelSpeed,RearRightWheelSpeed,RightTurnSignalOn,SeatBeltDriverFastened,SeatBeltPassengerFastened,SteeringOperationAccessSoft,SteeringOperationAccessSwing,SteeringWheelAngle,SteeringWheelPosition,SteeringWheelRotationDirection,TaillightOn,TirePressureLow,TotalFuelConsumptionDrive,TractionControlSystemEngaged,TransmissionMode,TurnIndicatorStatus,VehicleIdentificationNumber,VehicleKeyPosition,VehicleSpeed,WasherFluidLevelLow,WorldManufacturerIdentifier,Yawrate
30400,0,0,3.7,0,0,0,104,4,12,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0928,2,2,2,2,2,2,2,0,29,0,84,100,710,54.4493,0,0,1,10.240,9.890,0,1,25.424,32.2,2,13.248235,307.839294,47.533875,-122.216233,0,0,0,0,3405,0.22,0,83,1,0.05,29.53,1202,0.1,0,0,0,10.170,9.830,0,1,1,0,0,-38.9,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,10.260,0,JM1,-2.9
30500,0,0,4.2,0,0,0,104,4,13,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0932,2,2,2,2,2,2,2,0,29,0,84,100,694,54.7410,0,0,1,9.610,9.410,0,1,25.424,32.2,2,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.03,0,83,1,0.06,29.40,1202,0.1,0,0,0,9.650,9.280,0,1,1,0,0,-43.0,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,9.730,0,JM1,-2.9
30600,0,0,4.5,0,0,0,104,4,15,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0934,2,2,2,2,2,2,2,0,29,0,84,100,686,54.9390,0,0,1,9.140,8.800,0,1,9.524,32.2,2,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.19,0,83,1,0.08,29.34,1202,0.1,0,0,0,9.110,8.750,0,1,1,0,0,-48.3,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,9.140,0,JM1,-3.1
30700,0,0,6.2,0,0,0,104,4,14,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0936,2,2,2,2,2,2,2,0,29,0,84,100,658,55.1333,0,0,1,8.630,8.310,0,1,9.524,32.3,2,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.11,0,83,1,0.11,29.27,1202,0.1,0,0,0,8.620,8.270,0,1,1,0,0,-53.7,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,8.630,0,JM1,-3.4
30800,0,0,8.5,0,0,0,104,4,15,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0938,2,2,2,2,2,2,2,0,29,0,84,100,646,55.3307,0,0,1,8.130,7.810,0,1,9.524,32.3,2,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.20,0,83,1,0.13,29.21,1202,0.1,0,0,0,8.090,7.730,0,1,1,0,0,-56.9,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,8.140,0,JM1,-3.5
30900,0,0,8.6,0,0,0,104,4,17,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0940,2,2,2,2,2,2,2,0,29,0,84,100,692,55.5278,0,0,1,7.600,7.300,0,1,9.524,32.4,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.28,0,83,1,0.16,29.15,1202,0.1,0,0,0,7.560,7.170,0,1,1,0,0,-57.7,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,7.660,0,JM1,-3.4
31000,0,0,9.4,0,0,0,104,4,29,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0942,2,2,2,2,2,2,2,0,30,0,84,100,748,55.3209,0,0,1,7.130,6.830,0,1,9.524,32.4,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.37,0,83,1,0.31,29.30,1202,0.1,0,0,0,7.020,6.780,0,1,1,0,0,-57.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,7.130,0,JM1,-3.2
31100,0,0,12.7,0,0,0,104,4,39,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0944,2,2,2,2,2,2,2,0,30,0,84,100,808,55.4925,0,0,1,6.710,6.410,0,1,9.524,32.4,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.37,0,83,1,0.50,29.24,1202,0.1,0,0,0,6.610,6.290,0,1,1,0,0,-58.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,6.700,0,JM1,-2.9
31200,0,0,19.6,0,0,0,104,4,23,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0946,2,2,2,2,2,2,2,0,30,0,84,100,860,55.6640,0,0,1,6.270,6.030,0,1,9.524,32.5,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.33,0,83,1,0.52,29.18,1202,0.1,0,0,0,6.180,5.930,0,1,1,0,0,-64.5,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,6.250,0,JM1,-2.7
31300,0,0,21.5,0,0,0,104,4,25,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0948,2,2,2,2,2,2,2,0,30,0,84,100,900,55.8085,0,0,1,5.920,5.670,0,1,9.524,32.5,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.08,0,83,1,0.62,29.11,1202,0.1,0,0,0,5.830,5.550,0,1,1,0,0,-75.7,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.900,0,JM1,-2.9
31400,0,0,23.8,0,0,0,104,4,26,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0950,2,2,2,2,2,2,2,0,30,0,84,100,980,55.5504,0,0,1,5.620,5.310,0,1,9.524,32.5,1,14.699263,301.578888,47.533729,-122.216129,0,0,0,0,3405,0.22,0,83,1,0.71,29.26,1202,0.1,0,0,0,5.570,5.190,0,1,1,0,0,-90.5,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.570,0,JM1,-3.5
31500,0,0,25.1,0,0,0,104,4,29,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0952,2,2,2,2,2,2,2,0,30,0,84,100,1182,55.2959,0,0,1,5.440,5.130,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.16,0,83,1,0.99,29.41,1202,0.1,0,0,0,5.330,4.910,0,1,1,0,0,-106.0,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.360,0,JM1,-3.8
31600,0,0,27.2,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0954,2,2,2,2,2,2,2,0,30,0,84,100,1384,55.4381,0,0,1,5.370,4.970,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.30,0,83,1,1.28,29.35,1202,0.1,0,0,0,5.210,4.760,0,1,1,0,0,-118.8,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.190,0,JM1,-4.3
31700,0,0,31.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0954,2,2,2,2,2,2,2,0,30,0,84,100,1560,55.0479,0,0,1,5.380,4.940,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.29,0,83,1,1.62,29.56,1202,0.1,0,0,0,5.190,4.750,0,1,1,0,0,-128.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.140,0,JM1,-4.6
31800,0,0,32.7,0,0,0,104,4,42,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0956,2,2,2,2,2,2,2,0,30,0,84,100,1700,54.7778,0,0,1,5.590,5.090,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.26,0,83,1,1.85,29.71,1202,0.1,0,0,0,5.250,4.810,0,1,1,0,0,-139.9,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.210,0,JM1,-5.0
31900,0,0,32.1,0,0,0,104,4,35,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0958,2,2,2,2,2,2,2,0,30,0,84,100,1764,54.4891,0,0,1,5.990,5.450,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.08,0,83,1,2.99,29.85,1202,0.1,0,0,0,5.740,5.120,0,1,1,0,0,-151.2,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,5.600,0,JM1,-5.9
32000,0,0,31.2,0,0,0,104,4,49,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0958,2,2,2,2,2,2,2,0,31,0,84,100,1790,53.6842,0,0,1,6.450,5.880,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.07,0,83,1,2.66,30.27,1202,0.1,0,0,0,6.180,5.520,0,1,1,0,0,-155.8,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,5.980,0,JM1,-6.7
32100,0,0,30.8,0,0,0,104,4,48,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0960,2,2,2,2,2,2,2,0,31,0,84,100,1798,53.3564,0,0,1,7.120,6.520,0,1,9.524,32.5,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.05,0,83,1,3.35,30.42,1202,0.1,0,0,0,6.690,6.060,0,1,1,0,0,-157.4,1,1,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,6.580,0,JM1,-7.2
32200,0,0,31.1,0,0,0,104,4,43,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0962,2,2,2,2,2,2,2,0,31,0,84,100,1810,53.0088,0,0,1,7.870,7.140,0,1,9.524,32.4,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,0.01,0,83,1,3.53,30.56,1202,0.1,0,0,0,7.430,6.660,0,1,1,0,0,-162.5,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,7.250,0,JM1,-8.1
32300,0,0,31.2,0,0,0,104,4,27,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0964,2,2,2,2,2,2,2,0,31,0,84,100,1828,52.6570,0,0,1,8.670,7.830,0,1,9.524,32.3,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.09,0,83,1,3.60,30.71,1202,0.1,0,0,0,8.280,7.360,0,1,1,0,0,-170.5,1,2,0,0,0.030,0,5,0,JM1BM1M34F1227489,2,7.960,0,JM1,-9.3
32400,0,0,31.1,0,0,0,104,4,28,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0966,2,2,2,2,2,2,2,0,31,0,84,100,1842,51.9525,0,0,1,9.490,8.510,0,1,9.524,32.3,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.16,0,83,1,3.46,31.06,1202,0.1,0,0,0,9.160,8.020,0,1,1,0,0,-179.5,1,1,0,0,0.030,0,5,0,JM1BM1M34F1227489,2,8.730,0,JM1,-10.9
32500,0,0,30.4,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0970,2,2,2,2,2,2,2,0,31,0,84,100,1872,51.7042,0,0,1,10.400,9.210,0,1,9.524,32.2,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.38,0,83,1,3.43,31.13,1202,0.1,0,0,0,10.010,8.710,0,1,1,0,0,-189.7,1,2,0,0,0.030,0,5,0,JM1BM1M34F1227489,2,9.520,0,JM1,-12.5
32600,0,0,29.0,0,0,0,104,4,37,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0972,2,2,2,2,2,2,2,0,31,0,84,100,1888,51.3414,0,0,1,11.220,9.940,0,1,73.684,32.1,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.32,0,83,1,3.34,31.28,1202,0.1,0,0,0,10.770,9.320,0,1,1,0,0,-199.2,1,2,0,0,0.030,0,5,0,JM1BM1M34F1227489,2,10.330,0,JM1,-14.5
32700,0,0,29.6,0,0,0,104,4,50,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0976,2,2,2,2,2,2,2,0,31,0,84,100,1896,50.7568,0,0,1,12.050,10.570,0,1,73.684,32.0,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.65,0,83,1,3.22,31.56,1202,0.1,0,0,0,11.480,9.950,0,1,1,0,0,-208.4,1,1,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,11.000,0,JM1,-15.9
32800,0,0,29.6,0,0,0,104,4,35,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0978,2,2,2,2,2,2,2,0,31,0,84,100,1940,50.4107,0,0,1,12.780,11.290,0,1,73.684,32.0,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.63,0,83,1,2.99,31.70,1202,0.1,0,0,0,12.210,10.570,0,1,1,0,0,-218.3,1,2,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,11.760,0,JM1,-17.5
32900,0,0,30.2,0,0,0,104,4,46,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0982,2,2,2,2,2,2,2,0,31,0,84,100,1980,50.1687,0,0,1,13.640,11.860,0,1,73.684,31.9,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.83,0,83,1,2.93,31.77,1202,0.1,0,0,0,13.010,11.070,0,1,1,0,0,-226.8,1,2,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,12.470,0,JM1,-19.4
33000,0,0,31.3,0,0,0,104,4,47,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0986,2,2,2,2,2,2,2,0,32,0,84,100,2014,49.6308,0,0,1,14.590,12.520,0,1,73.684,31.8,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-1.01,0,83,1,2.84,32.05,1202,0.1,0,0,0,13.700,11.600,0,1,1,0,0,-232.9,1,1,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,13.190,0,JM1,-21.7
33100,0,0,31.8,0,0,0,104,4,28,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0988,2,2,2,2,2,2,2,0,32,0,84,100,2054,49.3266,0,0,1,15.320,13.110,0,1,73.684,31.8,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-0.81,0,83,1,2.90,32.19,1202,0.1,0,0,0,14.410,12.180,0,1,1,0,0,-237.2,1,2,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,13.860,0,JM1,-23.0
33200,0,0,32.1,0,0,0,104,4,27,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0992,2,2,2,2,2,2,2,0,32,0,84,100,2102,48.8427,0,0,1,15.900,13.790,0,1,73.684,31.7,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-1.51,0,83,1,2.80,32.46,1202,0.1,0,0,0,15.230,12.710,0,1,1,0,0,-240.2,1,2,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,14.670,0,JM1,-24.6
33300,0,0,32.1,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0996,2,2,2,2,2,2,2,0,32,0,84,100,2150,48.6664,0,0,1,16.810,14.740,0,1,73.684,31.7,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-1.56,0,83,1,2.73,32.53,1202,0.1,0,0,0,15.980,13.270,0,1,1,0,0,-242.1,1,2,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,15.440,0,JM1,-26.3
33400,0,0,32.6,0,0,0,104,4,36,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1002,2,2,2,2,2,2,2,0,32,0,84,100,2192,48.2737,0,0,1,17.740,15.450,0,1,73.684,31.6,1,15.249632,301.578888,47.533764,-122.216182,0,0,0,0,3405,-1.72,0,83,1,2.90,32.73,1202,0.1,0,0,0,16.750,13.910,0,1,1,0,0,-241.9,1,2,0,0,0.033,0,5,0,JM1BM1M34F1227489,2,16.210,0,JM1,-27.7
33500,0,0,34.5,0,0,0,104,4,33,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1006,2,2,2,2,2,2,2,0,32,0,84,100,2222,48.0847,0,0,1,18.380,16.130,0,1,73.684,31.5,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.49,0,83,1,2.72,32.80,1202,0.1,0,0,0,17.220,14.450,0,1,1,0,0,-239.7,1,2,0,0,0.033,0,5,0,JM1BM1M34F1227489,2,17.010,0,JM1,-28.8
33600,0,0,34.4,0,0,0,104,4,35,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1010,2,2,2,2,2,2,2,0,32,0,84,100,2266,47.6110,0,0,1,19.070,16.600,0,1,73.684,31.5,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-0.82,0,83,1,2.86,33.07,1202,0.1,0,0,0,18.130,15.500,0,1,1,0,0,-234.2,1,2,0,0,0.033,0,5,0,JM1BM1M34F1227489,2,17.590,0,JM1,-29.0
33700,0,0,33.5,0,0,0,104,4,37,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1016,2,2,2,2,2,2,2,0,32,0,84,100,2294,47.2416,0,0,1,20.080,17.410,0,1,73.684,31.4,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.34,0,83,1,3.05,33.27,1202,0.1,0,0,0,19.070,16.360,0,1,1,0,0,-224.4,1,2,0,0,0.034,0,5,0,JM1BM1M34F1227489,2,18.390,0,JM1,-29.1
33800,0,0,33.9,0,0,0,104,4,53,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1020,2,2,2,2,2,2,2,0,32,0,84,100,2346,46.7965,0,0,1,20.670,17.980,0,1,73.684,31.4,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.62,0,83,1,2.48,33.53,1202,0.1,0,0,0,19.430,17.280,0,1,1,0,0,-216.3,1,2,0,0,0.034,0,5,0,JM1BM1M34F1227489,2,19.040,0,JM1,-28.8
33900,0,0,33.0,0,0,0,104,4,57,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1026,2,2,2,2,2,2,2,0,32,0,84,100,2390,46.7434,0,0,1,21.140,18.610,0,1,73.684,31.3,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.49,0,83,1,2.21,33.53,1202,0.1,0,0,0,20.630,18.030,0,1,1,0,0,-212.1,1,2,0,0,0.034,0,5,0,JM1BM1M34F1227489,2,19.690,0,JM1,-28.1
34000,0,0,32.0,0,0,0,104,4,74,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1032,2,2,2,2,2,2,2,0,33,0,84,100,2446,46.4511,0,0,1,21.930,19.220,0,1,73.684,31.3,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.33,0,83,1,2.11,33.72,1202,0.1,0,0,0,21.300,18.230,0,1,1,0,0,-205.8,1,0,0,0,0.035,0,5,0,JM1BM1M34F1227489,2,20.360,0,JM1,-28.6
34100,0,0,31.9,0,0,0,104,4,72,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1038,2,2,2,2,2,2,2,0,33,0,84,100,2486,46.1652,0,0,1,22.890,20.150,0,1,73.684,31.3,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.21,0,83,1,2.42,33.91,1202,0.1,0,0,0,22.350,18.870,0,1,1,0,0,-190.0,1,2,0,0,0.035,0,5,0,JM1BM1M34F1227489,2,21.160,0,JM1,-29.2
34200,0,0,32.4,0,0,0,104,4,53,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1044,2,2,2,2,2,2,2,0,33,0,84,100,2576,46.1450,0,0,1,23.610,20.980,0,1,73.684,31.3,1,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.82,0,83,1,2.09,33.91,1202,0.1,0,0,0,22.710,19.740,0,1,1,0,0,-177.2,1,2,0,0,0.035,0,5,0,JM1BM1M34F1227489,2,22.070,0,JM1,-28.3
34300,0,0,32.4,0,0,0,104,4,28,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1050,2,2,2,2,2,2,2,0,33,0,84,100,2654,45.8390,0,0,1,24.180,21.710,0,1,73.684,31.3,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.08,0,83,1,2.01,34.10,1202,0.1,0,0,0,23.460,20.540,0,1,1,0,0,-169.3,1,0,0,0,0.036,0,5,0,JM1BM1M34F1227489,2,22.710,0,JM1,-27.1
34400,0,0,31.9,0,0,0,104,4,36,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1056,2,2,2,2,2,2,2,0,33,0,84,100,2708,45.5193,0,0,1,24.910,22.510,0,1,73.684,31.2,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.49,0,83,1,2.13,34.28,1202,0.1,0,0,0,24.190,21.630,0,1,1,0,0,-164.3,1,2,0,0,0.036,0,5,0,JM1BM1M34F1227489,2,23.410,0,JM1,-26.6
34500,0,0,31.9,0,0,0,104,4,40,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1062,2,2,2,2,2,2,2,0,33,0,84,100,2752,45.2063,0,0,1,25.600,23.260,0,1,73.684,31.2,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.72,0,83,1,1.93,34.46,1202,0.1,0,0,0,25.010,22.400,0,1,1,0,0,-158.7,1,2,0,0,0.037,0,5,0,JM1BM1M34F1227489,2,24.110,0,JM1,-26.3
34600,0,0,32.1,0,0,0,104,4,42,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1070,2,2,2,2,2,2,2,0,33,0,84,100,2816,45.2384,0,0,1,26.180,23.980,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.77,0,83,1,1.73,34.39,1202,0.1,0,0,0,25.810,23.300,0,1,1,0,0,-151.8,1,0,0,0,0.037,0,5,0,JM1BM1M34F1227489,2,24.860,0,JM1,-25.9
34700,0,0,32.6,0,0,0,104,4,38,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1076,2,2,2,2,2,2,2,0,33,0,84,100,2872,44.9799,0,0,1,26.810,24.650,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-3.17,0,83,1,1.33,34.57,1202,0.1,0,0,0,26.320,23.840,0,1,1,0,0,-140.9,1,2,0,0,0.037,0,5,0,JM1BM1M34F1227489,2,25.480,0,JM1,-24.9
34800,0,0,33.3,0,0,0,104,4,6,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1084,2,2,2,2,2,2,2,0,33,0,84,100,2934,44.8244,0,0,1,27.300,25.230,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.61,0,83,1,1.22,34.69,1202,0.1,0,0,0,26.920,24.360,0,1,1,0,0,-126.4,1,2,0,0,0.038,0,5,0,JM1BM1M34F1227489,2,26.050,0,JM1,-23.4
34900,0,0,33.4,0,0,0,104,4,5,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1090,2,2,2,2,2,2,2,0,33,0,84,100,2996,44.5756,0,0,1,27.650,25.770,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-2.22,0,83,1,1.22,34.86,1202,0.1,0,0,0,27.180,25.030,0,1,1,0,0,-112.3,1,0,0,0,0.038,0,5,0,JM1BM1M34F1227489,2,26.510,0,JM1,-21.4
35000,0,0,33.7,0,0,0,104,4,5,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1098,2,2,2,2,2,2,2,0,34,0,84,100,3024,44.4054,0,0,1,28.140,26.470,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.76,0,83,1,1.36,34.97,1202,0.1,0,0,0,27.660,25.650,0,1,1,0,0,-96.5,1,2,0,0,0.038,0,5,0,JM1BM1M34F1227489,2,27.120,0,JM1,-19.2
35100,0,0,34.8,0,0,0,104,4,7,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1106,2,2,2,2,2,2,2,0,34,0,84,100,2852,44.2458,0,0,1,28.780,27.360,0,1,69.565,31.0,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.70,0,83,1,1.60,35.08,1202,0.1,0,0,0,28.310,26.580,0,1,1,0,0,-83.0,1,2,0,0,0.039,0,5,0,JM1BM1M34F1227489,2,27.770,0,JM1,-17.0
35200,0,0,35.2,0,0,0,104,4,12,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1114,2,2,2,2,2,2,2,0,34,0,84,100,2662,44.0893,0,0,1,29.370,28.080,0,1,69.565,31.0,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.33,0,83,1,1.71,35.19,1202,0.1,0,0,0,28.850,27.420,0,1,1,0,0,-69.5,1,0,0,0,0.039,0,5,0,JM1BM1M34F1227489,2,28.520,0,JM1,-15.0
35300,0,0,35.6,0,0,0,104,4,17,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1122,2,2,2,2,2,2,2,0,34,0,84,100,2514,43.9834,0,0,1,29.970,28.960,0,1,69.565,31.0,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-1.06,0,83,1,1.79,35.29,1202,0.1,0,0,0,29.560,28.310,0,1,1,0,0,-55.7,1,2,0,0,0.040,0,5,0,JM1BM1M34F1227489,2,29.160,0,JM1,-12.5
35400,0,0,37.3,0,0,0,104,4,23,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1130,2,2,2,2,2,2,2,0,34,0,84,100,2380,44.1004,0,0,1,30.620,29.900,0,1,69.565,31.1,2,16.265390,298.422211,47.533812,-122.216238,0,0,0,0,3405,-0.98,0,83,1,1.93,35.22,1202,0.1,0,0,0,30.140,29.150,0,1,1,0,0,-45.2,1,2,0,0,0.040,0,5,0,JM1BM1M34F1227489,2,29.900,0,JM1,-10.6
35500,0,0,38.8,0,0,0,104,4,29,0,-0.0193,0,0,0,0,0,0,0,1,0,0.1138,2,2,2,2,2,2,2,0,34,0,84,100,2256,43.9965,0,0,1,31.060,30.390,0,1,69.565,31.1,2,17.576376,331.153870,47.533860,-122.216269,0,0,0,0,3405,-0.45,0,83,1,2.06,35.33,1202,0.1,0,0,0,30.910,30.040,0,1,1,0,0,-34.6,1,0,0,0,0.040,0,5,0,JM1BM1M34F1227489,2,30.710,0,JM1,-8.6
