Record_Time,AccelPedalOperationAccessSoft,AccelPedalOperationAccessSwing,AccelPedalPosition,AirbagDeployed,AirConditionerOn,AntilockBrakingSystemEngaged,AtmosphericPressure,AutomaticTransmissionShiftPosition,BatteryCurrentConsumption,BlowerFanSpeed,BrakeFluidHydraulicPressure,BrakeFluidLevelLow,BrakeLightOn,BrakePedalDepressed,BrakePedalOperationAccessSoft,BrakePedalOperationAccessSwing,CruiseControlActive,CruiseControlSettingSpeed,CurrentStageOfDriver,DefrostRearWindshieldOn,DistanceTravelledTotal,DoorOpenStatusDriver,DoorOpenStatusFuelFillerCap,DoorOpenStatusHood,DoorOpenStatusPassenger,DoorOpenStatusRearLeft,DoorOpenStatusRearRight,DoorOpenStatusTrunk,DriverIdentificationNumber,DrivingTime,ElectronicStabilityControlEngaged,EngineCoolantTemp,EngineOilLifeRemaining,EngineSpeed,EstimatedRangeRemaining,ExteriorTemperature,FrontDefroster,FrontFogLightOn,FrontLeftWheelSpeed,FrontRightWheelSpeed,FrontWiperStatus,FuelConfiguration,FuelEfficiencyInstant,FuelLevel,GearPosition,GpsAltitude,GpsDirection,GpsLatitude,GpsLongitude,HazardLightOn,HeadlightOn,HighbeamOn,IgnitionOffTime,IgnitionOnTime,LateralAcceleration,LeftTurnSignalOn,LevelOfCharge,LightStatus,LongitudinalAcceleration,MeanFuelEfficiencyDrive,Odometer,OdometerSinceRestart,OilLevelLow,ParkingBrakeOn,RearFogLightOn,RearLeftWheelSpeed,RearRightWheelSpeed,RightTurnSignalOn,SeatBeltDriverFastened,SeatBeltPassengerFastened,SteeringOperationAccessSoft,SteeringOperationAccessSwing,SteeringWheelAngle,SteeringWheelPosition,SteeringWheelRotationDirection,TaillightOn,TirePressureLow,TotalFuelConsumptionDrive,TractionControlSystemEngaged,TransmissionMode,TurnIndicatorStatus,VehicleIdentificationNumber,VehicleKeyPosition,VehicleSpeed,WasherFluidLevelLow,WorldManufacturerIdentifier,Yawrate
30500,0,0,7.5,0,0,0,104,4,37,0,-0.0193,0,0,0,0,0,0,0,1,0,0.082,2,2,2,2,2,2,2,0,27,0,83,100,1342,48.7125,0,0,1,21.23,21.01,0,1,59.574,31.4,2,9.004833,24.264431,47.536543,-122.213147,0,0,0,0,3405,0.28,0,83,1,0.51,32.2,1202,0.1,0,0,0,21.25,21.05,0,1,1,0,0,-7.2,1,0,0,0,0.026,0,5,0,JM1BM1M34F1227489,2,21.32,0,JM1,-1.4
30600,0,0,5.8,0,0,0,104,4,45,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0826,2,2,2,2,2,2,2,0,27,0,83,100,1272,49.1324,0,0,1,20.9,20.89,0,1,59.574,31.4,2,9.004833,24.264431,47.536543,-122.213147,0,0,0,0,3405,0,0,83,1,0.44,31.96,1202,0.1,0,0,0,20.85,20.7,0,1,1,0,0,-7.2,1,2,0,0,0.026,0,5,0,JM1BM1M34F1227489,2,20.94,0,JM1,-1.5
30700,0,0,7.2,0,0,0,104,4,54,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0832,2,2,2,2,2,2,2,0,27,0,83,100,1202,49.5527,0,0,1,20.45,20.32,0,1,59.574,31.4,2,9.004833,24.264431,47.536543,-122.213147,0,0,0,0,3405,0.03,0,83,1,0.19,31.73,1202,0.1,0,0,0,20.59,20.32,0,1,1,0,0,-7.2,1,2,0,0,0.026,0,5,0,JM1BM1M34F1227489,2,20.6,0,JM1,-1.2
30800,0,0,7.5,0,0,0,104,4,62,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0838,2,2,2,2,2,2,2,0,27,0,83,100,1158,49.6184,0,0,1,20.11,19.95,0,1,59.574,31.5,2,9.004833,24.264431,47.536543,-122.213147,0,0,0,0,3405,0.12,0,83,1,0.12,31.74,1202,0.1,0,0,0,20.02,19.89,0,1,1,0,0,-7.2,1,0,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,20.15,0,JM1,-1.2
30900,0,0,7.7,0,0,0,104,4,57,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0844,2,2,2,2,2,2,2,0,27,0,83,100,1134,50.0572,0,0,1,19.6,19.55,0,1,59.574,31.6,2,9.004833,24.264431,47.536543,-122.213147,0,0,0,0,3405,0.08,0,83,1,0.14,31.52,1202,0.1,0,0,0,19.49,19.44,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,19.72,0,JM1,-1.2
31000,0,0,9.1,0,0,0,104,4,31,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0848,2,2,2,2,2,2,2,0,27,0,83,100,1114,50.3811,0,0,1,19.13,19.05,0,1,59.574,31.6,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.05,0,83,1,0.1,31.37,1202,0.1,0,0,0,19.11,18.94,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,19.26,0,JM1,-1.1
31100,0,0,10.8,0,0,0,104,4,19,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0854,2,2,2,2,2,2,2,0,27,0,83,100,1088,50.824,0,0,1,18.7,18.63,0,1,25.424,31.7,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.12,0,83,1,0.13,31.15,1202,0.1,0,0,0,18.61,18.54,0,1,1,0,0,-7.2,1,0,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,18.76,0,JM1,-1.1
31200,0,0,11.2,0,0,0,104,4,17,0,-0.0193,0,0,0,0,0,0,0,1,0,0.086,2,2,2,2,2,2,2,0,27,0,83,100,1070,51.2675,0,0,1,18.26,18.14,0,1,25.424,31.7,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.2,0,83,1,0.32,30.93,1202,0.1,0,0,0,18.17,18.09,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,18.37,0,JM1,-1.2
31300,0,0,11.5,0,0,0,104,4,16,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0864,2,2,2,2,2,2,2,0,27,0,83,100,1058,51.2069,0,0,1,17.87,17.73,0,1,25.424,31.8,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.23,0,83,1,0.23,31.02,1202,0.1,0,0,0,17.66,17.6,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,17.89,0,JM1,-1
31400,0,0,11.2,0,0,0,104,4,18,0,-0.0193,0,0,0,0,0,0,0,1,0,0.087,2,2,2,2,2,2,2,0,27,0,83,100,1062,51.6233,0,0,1,17.36,17.27,0,1,25.424,31.8,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.28,0,83,1,0.25,30.8,1202,0.1,0,0,0,17.35,17.19,0,1,1,0,0,-7.2,1,0,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,17.44,0,JM1,-1
31500,0,0,11.3,0,0,0,104,4,20,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0874,2,2,2,2,2,2,2,0,28,0,83,100,1070,51.9213,0,0,1,17.03,16.84,0,1,25.424,31.8,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.16,0,83,1,0.35,30.66,1202,0.1,0,0,0,16.86,16.79,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,17,0,JM1,-1.1
31600,0,0,11.3,0,0,0,104,4,24,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0878,2,2,2,2,2,2,2,0,28,0,83,100,1068,52.2193,0,0,1,16.53,16.44,0,1,25.424,31.9,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.17,0,83,1,0.38,30.52,1202,0.1,0,0,0,16.42,16.38,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,16.65,0,JM1,-1
31700,0,0,10.6,0,0,0,104,4,25,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0884,2,2,2,2,2,2,2,0,28,0,83,100,1038,52.2465,0,0,1,16.12,16.19,0,1,25.424,31.9,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.14,0,83,1,0.44,30.54,1202,0.1,0,0,0,16.07,15.98,0,1,1,0,0,-7.2,1,0,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,16.23,0,JM1,-1
31800,0,0,8.9,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0888,2,2,2,2,2,2,2,0,28,0,83,100,996,52.5424,0,0,1,15.78,15.7,0,1,25.424,32,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.3,0,83,1,0.42,30.41,1202,0.1,0,0,0,15.74,15.65,0,1,1,0,0,-7.2,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,15.93,0,JM1,-1.1
31900,0,0,0,0,0,0,104,4,40,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0892,2,2,2,2,2,2,2,0,28,0,83,100,928,52.8107,0,0,1,15.35,15.32,0,1,25.424,32,2,8.298269,17.805647,47.536685,-122.21307,0,0,0,0,3405,0.37,0,83,1,0.38,30.27,1202,0.1,0,0,0,15.37,15.28,0,1,1,0,0,-7.7,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,15.51,0,JM1,-1
32000,0,0,0,0,0,0,104,4,47,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0896,2,2,2,2,2,2,2,0,28,0,83,100,860,53.0789,0,0,1,14.92,14.82,0,1,25.424,32,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.29,0,83,1,0.23,30.13,1202,0.1,0,0,0,14.9,14.89,0,1,1,0,0,-9.9,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,15.05,0,JM1,-1
32100,0,0,0,0,0,0,104,4,56,0,-0.0193,0,0,0,0,0,0,0,1,0,0.09,2,2,2,2,2,2,2,0,28,0,83,100,854,52.955,0,0,1,14.41,14.28,0,1,25.424,32,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.16,0,83,1,0.16,30.22,1202,0.1,0,0,0,14.28,14.36,0,1,1,0,0,-12.7,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,14.53,0,JM1,-1.2
32200,0,0,0,0,0,0,104,4,66,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0904,2,2,2,2,2,2,2,0,28,0,83,100,858,53.2213,0,0,1,13.96,13.78,0,1,25.424,32,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.16,0,83,1,0.02,30.09,1202,0.1,0,0,0,13.91,13.69,0,1,1,0,0,-15.5,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,14.01,0,JM1,-1.5
32300,0,0,0,0,0,0,104,4,63,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0908,2,2,2,2,2,2,2,0,28,0,83,100,840,53.4876,0,0,1,13.41,13.19,0,1,25.424,32,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.19,0,83,1,0,29.96,1202,0.1,0,0,0,13.45,13.17,0,1,1,0,0,-19.2,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,13.54,0,JM1,-1.7
32400,0,0,0,0,0,0,104,4,49,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0912,2,2,2,2,2,2,2,0,28,0,83,100,806,53.754,0,0,1,12.85,12.68,0,1,25.424,32.1,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.08,0,83,1,0,29.82,1202,0.1,0,0,0,12.81,12.68,0,1,1,0,0,-24.5,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,12.95,0,JM1,-2.1
32500,0,0,0,0,0,0,104,4,33,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0916,2,2,2,2,2,2,2,0,29,0,83,100,770,54.0204,0,0,1,12.3,12.09,0,1,25.424,32.1,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.07,0,83,1,0.05,29.69,1202,0.1,0,0,0,12.29,12.07,0,1,1,0,0,-29.6,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,12.41,0,JM1,-2.4
32600,0,0,0,0,0,0,104,4,17,0,-0.0193,0,0,0,0,0,0,0,1,0,0.092,2,2,2,2,2,2,2,0,29,0,84,100,756,54.2868,0,0,1,11.79,11.53,0,1,25.424,32.1,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0,0,83,1,0.03,29.57,1202,0.1,0,0,0,11.75,11.52,0,1,1,0,0,-33.5,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,11.86,0,JM1,-3
32700,0,0,1.8,0,0,0,104,4,19,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0922,2,2,2,2,2,2,2,0,29,0,84,100,744,54.4351,0,0,1,11.24,10.97,0,1,25.424,32.1,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.08,0,83,1,0.02,29.5,1202,0.1,0,0,0,11.23,10.9,0,1,1,0,0,-35.9,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,11.29,0,JM1,-2.9
32800,0,0,3.5,0,0,0,104,4,18,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0926,2,2,2,2,2,2,2,0,29,0,84,100,724,54.3022,0,0,1,10.77,10.47,0,1,25.424,32.1,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.08,0,83,1,0.04,29.59,1202,0.1,0,0,0,10.72,10.4,0,1,1,0,0,-37,1,0,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,10.79,0,JM1,-3
32900,0,0,3.7,0,0,0,104,4,12,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0928,2,2,2,2,2,2,2,0,29,0,84,100,710,54.4493,0,0,1,10.24,9.89,0,1,25.424,32.2,2,7.785804,14.214622,47.536832,-122.212988,0,0,0,0,3405,0.22,0,83,1,0.05,29.53,1202,0.1,0,0,0,10.17,9.83,0,1,1,0,0,-38.9,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,10.26,0,JM1,-2.9
33000,0,0,4.2,0,0,0,104,4,13,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0932,2,2,2,2,2,2,2,0,29,0,84,100,694,54.741,0,0,1,9.61,9.41,0,1,25.424,32.2,2,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.03,0,83,1,0.06,29.4,1202,0.1,0,0,0,9.65,9.28,0,1,1,0,0,-43,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,9.73,0,JM1,-2.9
33100,0,0,4.5,0,0,0,104,4,15,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0934,2,2,2,2,2,2,2,0,29,0,84,100,686,54.939,0,0,1,9.14,8.8,0,1,9.524,32.2,2,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.19,0,83,1,0.08,29.34,1202,0.1,0,0,0,9.11,8.75,0,1,1,0,0,-48.3,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,9.14,0,JM1,-3.1
33200,0,0,6.2,0,0,0,104,4,14,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0936,2,2,2,2,2,2,2,0,29,0,84,100,658,55.1333,0,0,1,8.63,8.31,0,1,9.524,32.3,2,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.11,0,83,1,0.11,29.27,1202,0.1,0,0,0,8.62,8.27,0,1,1,0,0,-53.7,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,8.63,0,JM1,-3.4
33300,0,0,8.5,0,0,0,104,4,15,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0938,2,2,2,2,2,2,2,0,29,0,84,100,646,55.3307,0,0,1,8.13,7.81,0,1,9.524,32.3,2,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.2,0,83,1,0.13,29.21,1202,0.1,0,0,0,8.09,7.73,0,1,1,0,0,-56.9,1,2,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,8.14,0,JM1,-3.5
33400,0,0,8.6,0,0,0,104,4,17,0,-0.0193,0,0,0,0,0,0,0,1,0,0.094,2,2,2,2,2,2,2,0,29,0,84,100,692,55.5278,0,0,1,7.6,7.3,0,1,9.524,32.4,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.28,0,83,1,0.16,29.15,1202,0.1,0,0,0,7.56,7.17,0,1,1,0,0,-57.7,1,1,0,0,0.027,0,5,0,JM1BM1M34F1227489,2,7.66,0,JM1,-3.4
33500,0,0,9.4,0,0,0,104,4,29,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0942,2,2,2,2,2,2,2,0,30,0,84,100,748,55.3209,0,0,1,7.13,6.83,0,1,9.524,32.4,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.37,0,83,1,0.31,29.3,1202,0.1,0,0,0,7.02,6.78,0,1,1,0,0,-57.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,7.13,0,JM1,-3.2
33600,0,0,12.7,0,0,0,104,4,39,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0944,2,2,2,2,2,2,2,0,30,0,84,100,808,55.4925,0,0,1,6.71,6.41,0,1,9.524,32.4,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.37,0,83,1,0.5,29.24,1202,0.1,0,0,0,6.61,6.29,0,1,1,0,0,-58.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,6.7,0,JM1,-2.9
33700,0,0,19.6,0,0,0,104,4,23,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0946,2,2,2,2,2,2,2,0,30,0,84,100,860,55.664,0,0,1,6.27,6.03,0,1,9.524,32.5,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.33,0,83,1,0.52,29.18,1202,0.1,0,0,0,6.18,5.93,0,1,1,0,0,-64.5,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,6.25,0,JM1,-2.7
33800,0,0,21.5,0,0,0,104,4,25,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0948,2,2,2,2,2,2,2,0,30,0,84,100,900,55.8085,0,0,1,5.92,5.67,0,1,9.524,32.5,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.08,0,83,1,0.62,29.11,1202,0.1,0,0,0,5.83,5.55,0,1,1,0,0,-75.7,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.9,0,JM1,-2.9
33900,0,0,23.8,0,0,0,104,4,26,0,-0.0193,0,0,0,0,0,0,0,1,0,0.095,2,2,2,2,2,2,2,0,30,0,84,100,980,55.5504,0,0,1,5.62,5.31,0,1,9.524,32.5,1,8.010247,18.336006,47.536998,-122.212908,0,0,0,0,3405,0.22,0,83,1,0.71,29.26,1202,0.1,0,0,0,5.57,5.19,0,1,1,0,0,-90.5,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.57,0,JM1,-3.5
34000,0,0,25.1,0,0,0,104,4,29,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0952,2,2,2,2,2,2,2,0,30,0,84,100,1182,55.2959,0,0,1,5.44,5.13,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.16,0,83,1,0.99,29.41,1202,0.1,0,0,0,5.33,4.91,0,1,1,0,0,-106,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.36,0,JM1,-3.8
34100,0,0,27.2,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0954,2,2,2,2,2,2,2,0,30,0,84,100,1384,55.4381,0,0,1,5.37,4.97,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.3,0,83,1,1.28,29.35,1202,0.1,0,0,0,5.21,4.76,0,1,1,0,0,-118.8,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.19,0,JM1,-4.3
34200,0,0,31.7,0,0,0,104,4,32,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0954,2,2,2,2,2,2,2,0,30,0,84,100,1560,55.0479,0,0,1,5.38,4.94,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.29,0,83,1,1.62,29.56,1202,0.1,0,0,0,5.19,4.75,0,1,1,0,0,-128.9,1,2,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.14,0,JM1,-4.6
34300,0,0,32.7,0,0,0,104,4,42,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0956,2,2,2,2,2,2,2,0,30,0,84,100,1700,54.7778,0,0,1,5.59,5.09,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.26,0,83,1,1.85,29.71,1202,0.1,0,0,0,5.25,4.81,0,1,1,0,0,-139.9,1,1,0,0,0.028,0,5,0,JM1BM1M34F1227489,2,5.21,0,JM1,-5
34400,0,0,32.1,0,0,0,104,4,35,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0958,2,2,2,2,2,2,2,0,30,0,84,100,1764,54.4891,0,0,1,5.99,5.45,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.08,0,83,1,2.99,29.85,1202,0.1,0,0,0,5.74,5.12,0,1,1,0,0,-151.2,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,5.6,0,JM1,-5.9
34500,0,0,31.2,0,0,0,104,4,49,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0958,2,2,2,2,2,2,2,0,31,0,84,100,1790,53.6842,0,0,1,6.45,5.88,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.07,0,83,1,2.66,30.27,1202,0.1,0,0,0,6.18,5.52,0,1,1,0,0,-155.8,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,5.98,0,JM1,-6.7
34600,0,0,30.8,0,0,0,104,4,48,0,-0.0193,0,0,0,0,0,0,0,1,0,0.096,2,2,2,2,2,2,2,0,31,0,84,100,1798,53.3564,0,0,1,7.12,6.52,0,1,9.524,32.5,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.05,0,83,1,3.35,30.42,1202,0.1,0,0,0,6.69,6.06,0,1,1,0,0,-157.4,1,1,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,6.58,0,JM1,-7.2
34700,0,0,31.1,0,0,0,104,4,43,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0962,2,2,2,2,2,2,2,0,31,0,84,100,1810,53.0088,0,0,1,7.87,7.14,0,1,9.524,32.4,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,0.01,0,83,1,3.53,30.56,1202,0.1,0,0,0,7.43,6.66,0,1,1,0,0,-162.5,1,2,0,0,0.029,0,5,0,JM1BM1M34F1227489,2,7.25,0,JM1,-8.1
34800,0,0,31.2,0,0,0,104,4,27,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0964,2,2,2,2,2,2,2,0,31,0,84,100,1828,52.657,0,0,1,8.67,7.83,0,1,9.524,32.3,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,-0.09,0,83,1,3.6,30.71,1202,0.1,0,0,0,8.28,7.36,0,1,1,0,0,-170.5,1,2,0,0,0.03,0,5,0,JM1BM1M34F1227489,2,7.96,0,JM1,-9.3
34900,0,0,31.1,0,0,0,104,4,28,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0966,2,2,2,2,2,2,2,0,31,0,84,100,1842,51.9525,0,0,1,9.49,8.51,0,1,9.524,32.3,1,8.322322,14.010735,47.537145,-122.212829,0,0,0,0,3405,-0.16,0,83,1,3.46,31.06,1202,0.1,0,0,0,9.16,8.02,0,1,1,0,0,-179.5,1,1,0,0,0.03,0,5,0,JM1BM1M34F1227489,2,8.73,0,JM1,-10.9
35000,0,0,30.4,0,0,0,104,4,30,0,-0.0193,0,0,0,0,0,0,0,1,0,0.097,2,2,2,2,2,2,2,0,31,0,84,100,1872,51.7042,0,0,1,10.4,9.21,0,1,9.524,32.2,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.38,0,83,1,3.43,31.13,1202,0.1,0,0,0,10.01,8.71,0,1,1,0,0,-189.7,1,2,0,0,0.03,0,5,0,JM1BM1M34F1227489,2,9.52,0,JM1,-12.5
35100,0,0,29,0,0,0,104,4,37,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0972,2,2,2,2,2,2,2,0,31,0,84,100,1888,51.3414,0,0,1,11.22,9.94,0,1,73.684,32.1,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.32,0,83,1,3.34,31.28,1202,0.1,0,0,0,10.77,9.32,0,1,1,0,0,-199.2,1,2,0,0,0.03,0,5,0,JM1BM1M34F1227489,2,10.33,0,JM1,-14.5
35200,0,0,29.6,0,0,0,104,4,50,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0976,2,2,2,2,2,2,2,0,31,0,84,100,1896,50.7568,0,0,1,12.05,10.57,0,1,73.684,32,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.65,0,83,1,3.22,31.56,1202,0.1,0,0,0,11.48,9.95,0,1,1,0,0,-208.4,1,1,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,11,0,JM1,-15.9
35300,0,0,29.6,0,0,0,104,4,35,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0978,2,2,2,2,2,2,2,0,31,0,84,100,1940,50.4107,0,0,1,12.78,11.29,0,1,73.684,32,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.63,0,83,1,2.99,31.7,1202,0.1,0,0,0,12.21,10.57,0,1,1,0,0,-218.3,1,2,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,11.76,0,JM1,-17.5
35400,0,0,30.2,0,0,0,104,4,46,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0982,2,2,2,2,2,2,2,0,31,0,84,100,1980,50.1687,0,0,1,13.64,11.86,0,1,73.684,31.9,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.83,0,83,1,2.93,31.77,1202,0.1,0,0,0,13.01,11.07,0,1,1,0,0,-226.8,1,2,0,0,0.031,0,5,0,JM1BM1M34F1227489,2,12.47,0,JM1,-19.4
35500,0,0,31.3,0,0,0,104,4,47,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0986,2,2,2,2,2,2,2,0,32,0,84,100,2014,49.6308,0,0,1,14.59,12.52,0,1,73.684,31.8,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-1.01,0,83,1,2.84,32.05,1202,0.1,0,0,0,13.7,11.6,0,1,1,0,0,-232.9,1,1,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,13.19,0,JM1,-21.7
35600,0,0,31.8,0,0,0,104,4,28,0,-0.0193,0,0,0,0,0,0,0,1,0,0.0988,2,2,2,2,2,2,2,0,32,0,84,100,2054,49.3266,0,0,1,15.32,13.11,0,1,73.684,31.8,1,8.252278,11.768181,47.537275,-122.21274,0,0,0,0,3405,-0.81,0,83,1,2.9,32.19,1202,0.1,0,0,0,14.41,12.18,0,1,1,0,0,-237.2,1,2,0,0,0.032,0,5,0,JM1BM1M34F1227489,2,13.86,0,JM1,-23
